date,campaign_name,impressions,clicks,cost,conversions,revenue
2025-07-16,Display_Remarketing,12000,180,360000,21,1050000
2025-07-16,Social_Ads,15000,450,900000,54,2700000
2025-07-16,Video_Ads,20000,300,750000,34,1700000
2025-07-17,Search_Brand,5200,312,468000,42,2100000
2025-07-17,Search_Generic,8200,246,615000,28,1400000
2025-07-17,Display_Remarketing,12000,180,360000,21,1050000
2025-07-17,Social_Ads,15000,450,900000,54,2700000
2025-07-17,Video_Ads,20000,300,750000,34,1700000
2025-07-18,Search_Brand,5200,312,468000,42,2100000
2025-07-18,Search_Generic,8200,246,615000,28,1400000
2025-07-18,Display_Remarketing,12000,180,360000,21,1050000
2025-07-18,Social_Ads,15000,450,900000,54,2700000
2025-07-18,Video_Ads,20000,300,750000,34,1700000
2025-07-19,Search_Brand,5200,312,468000,42,2100000
2025-07-19,Search_Generic,8200,246,615000,28,1400000
2025-07-19,Display_Remarketing,12000,180,360000,21,1050000
2025-07-19,Social_Ads,15000,450,900000,54,2700000
2025-07-19,Video_Ads,20000,300,750000,34,1700000
2025-07-20,Search_Brand,5200,312,468000,42,2100000
2025-07-20,Search_Generic,8200,246,615000,28,1400000
2025-07-20,Display_Remarketing,12000,180,360000,21,1050000
2025-07-20,Social_Ads,15000,450,900000,54,2700000
2025-07-20,Video_Ads,20000,300,750000,34,1700000
2025-07-21,Search_Brand,5200,312,468000,42,2100000
2025-07-21,Search_Generic,8200,246,615000,28,1400000
2025-07-21,Display_Remarketing,12000,180,360000,21,1050000
2025-07-21,Social_Ads,15000,450,900000,54,2700000
2025-07-21,Video_Ads,20000,300,750000,34,1700000
2025-07-22,Search_Brand,5200,312,468000,42,2100000
2025-07-22,Search_Generic,8200,246,615000,28,1400000
2025-07-22,Display_Remarketing,12000,180,360000,21,1050000
2025-07-22,Social_Ads,15000,450,900000,54,2700000
2025-07-22,Video_Ads,20000,300,750000,34,1700000
2025-07-23,Search_Brand,5200,312,468000,42,2100000
2025-07-23,Search_Generic,8200,246,615000,28,1400000
2025-07-23,Display_Remarketing,12000,180,360000,21,1050000
2025-07-23,Social_Ads,15000,450,900000,54,2700000
2025-07-23,Video_Ads,20000,300,750000,34,1700000
2025-07-24,Search_Brand,5200,312,468000,42,2100000
2025-07-24,Search_Generic,8200,246,615000,28,1400000
2025-07-24,Display_Remarketing,12000,180,360000,21,1050000
2025-07-24,Social_Ads,15000,450,900000,54,2700000
2025-07-24,Video_Ads,20000,300,750000,34,1700000
2025-07-25,Search_Brand,5200,312,468000,42,2100000
2025-07-25,Search_Generic,8200,246,615000,28,1400000
2025-07-25,Display_Remarketing,12000,180,360000,21,1050000
2025-07-25,Social_Ads,15000,450,900000,54,2700000
2025-07-25,Video_Ads,20000,300,750000,34,1700000
2025-07-26,Search_Brand,5200,312,468000,42,2100000
2025-07-26,Search_Generic,8200,246,615000,28,1400000
2025-07-26,Display_Remarketing,12000,180,360000,21,1050000
2025-07-26,Social_Ads,15000,450,900000,54,2700000
2025-07-26,Video_Ads,20000,300,750000,34,1700000
2025-07-27,Search_Brand,5200,312,468000,42,2100000
2025-07-27,Search_Generic,8200,246,615000,28,1400000
2025-07-27,Display_Remarketing,12000,180,360000,21,1050000
2025-07-27,Social_Ads,15000,450,900000,54,2700000
2025-07-27,Video_Ads,20000,300,750000,34,1700000
2025-07-28,Search_Brand,5200,312,468000,42,2100000
2025-07-28,Search_Generic,8200,246,615000,28,1400000
2025-07-28,Display_Remarketing,12000,180,360000,21,1050000
2025-07-28,Social_Ads,15000,450,900000,54,2700000
2025-07-28,Video_Ads,20000,300,750000,34,1700000
2025-07-29,Search_Brand,5200,312,468000,42,2100000
2025-07-29,Search_Generic,8200,246,615000,28,1400000
2025-07-29,Display_Remarketing,12000,180,360000,21,1050000
2025-07-29,Social_Ads,15000,450,900000,54,2700000
2025-07-29,Video_Ads,20000,300,750000,34,1700000
2025-07-30,Search_Brand,5200,312,468000,42,2100000
2025-07-30,Search_Generic,8200,246,615000,28,1400000
2025-07-30,Display_Remarketing,12000,180,360000,21,1050000
2025-07-30,Social_Ads,15000,450,900000,54,2700000
2025-07-30,Video_Ads,20000,300,750000,34,1700000
2025-07-31,Search_Brand,5200,312,468000,42,2100000
2025-07-31,Search_Generic,8200,246,615000,28,1400000
2025-07-31,Display_Remarketing,12000,180,360000,21,1050000
2025-07-31,Social_Ads,15000,450,900000,54,2700000
2025-07-31,Video_Ads,20000,300,750000,34,1700000
2025-08-01,Search_Brand,5200,312,468000,42,2100000
2025-08-01,Search_Generic,8200,246,615000,28,1400000
2025-08-01,Display_Remarketing,12000,180,360000,21,1050000
2025-08-01,Social_Ads,15000,450,900000,54,2700000
2025-08-01,Video_Ads,20000,300,750000,34,1700000
2025-08-02,Search_Brand,5200,312,468000,42,2100000
2025-08-02,Search_Generic,8200,246,615000,28,1400000
2025-08-02,Display_Remarketing,12000,180,360000,21,1050000
2025-08-02,Social_Ads,15000,450,900000,54,2700000
2025-08-02,Video_Ads,20000,300,750000,34,1700000
2025-08-03,Search_Brand,5200,312,468000,42,2100000
2025-08-03,Search_Generic,8200,246,615000,28,1400000
2025-08-03,Display_Remarketing,12000,180,360000,21,1050000
2025-08-03,Social_Ads,15000,450,900000,54,2700000
2025-08-03,Video_Ads,20000,300,750000,34,1700000
2025-08-04,Search_Brand,5200,312,468000,42,2100000
2025-08-04,Search_Generic,8200,246,615000,28,1400000
2025-08-04,Display_Remarketing,12000,180,360000,21,1050000
2025-08-04,Social_Ads,15000,450,900000,54,2700000
2025-08-04,Video_Ads,20000,300,750000,34,1700000
2025-08-05,Search_Brand,5200,312,468000,42,2100000
2025-08-05,Search_Generic,8200,246,615000,28,1400000
2025-08-05,Display_Remarketing,12000,180,360000,21,1050000
2025-08-05,Social_Ads,15000,450,900000,54,2700000
2025-08-05,Video_Ads,20000,300,750000,34,1700000
2025-08-06,Search_Brand,5200,312,468000,42,2100000
2025-08-06,Search_Generic,8200,246,615000,28,1400000
2025-08-06,Display_Remarketing,12000,180,360000,21,1050000
2025-08-06,Social_Ads,15000,450,900000,54,2700000
2025-08-06,Video_Ads,20000,300,750000,34,1700000
2025-08-07,Search_Brand,5200,312,468000,42,2100000
2025-08-07,Search_Generic,8200,246,615000,28,1400000
2025-08-07,Display_Remarketing,12000,180,360000,21,1050000
2025-08-07,Social_Ads,15000,450,900000,54,2700000
2025-08-07,Video_Ads,20000,300,750000,34,1700000
2025-08-08,Search_Brand,5200,312,468000,42,2100000
2025-08-08,Search_Generic,8200,246,615000,28,1400000
2025-08-08,Display_Remarketing,12000,180,360000,21,1050000
2025-08-08,Social_Ads,15000,450,900000,54,2700000
2025-08-08,Video_Ads,20000,300,750000,34,1700000
2025-08-09,Search_Brand,5200,312,468000,42,2100000
2025-08-09,Search_Generic,8200,246,615000,28,1400000
2025-08-09,Display_Remarketing,12000,180,360000,21,1050000
2025-08-09,Social_Ads,15000,450,900000,54,2700000
2025-08-09,Video_Ads,20000,300,750000,34,1700000
2025-08-10,Search_Brand,5200,312,468000,42,2100000
2025-08-10,Search_Generic,8200,246,615000,28,1400000
2025-08-10,Display_Remarketing,12000,180,360000,21,1050000
2025-08-10,Social_Ads,15000,450,900000,54,2700000
2025-08-10,Video_Ads,20000,300,750000,34,1700000
2025-08-11,Search_Brand,5200,312,468000,42,2100000
2025-08-11,Search_Generic,8200,246,615000,28,1400000
2025-08-11,Display_Remarketing,12000,180,360000,21,1050000
2025-08-11,Social_Ads,15000,450,900000,54,2700000
2025-08-11,Video_Ads,20000,300,750000,34,1700000
2025-08-12,Search_Brand,5200,312,468000,42,2100000
2025-08-12,Search_Generic,8200,246,615000,28,1400000
2025-08-12,Display_Remarketing,12000,180,360000,21,1050000
2025-08-12,Social_Ads,15000,450,900000,54,2700000
2025-08-12,Video_Ads,20000,300,750000,34,1700000
2025-08-13,Search_Brand,5200,312,468000,42,2100000
2025-08-13,Search_Generic,8200,246,615000,28,1400000
2025-08-13,Display_Remarketing,12000,180,360000,21,1050000
2025-08-13,Social_Ads,15000,450,900000,54,2700000
2025-08-13,Video_Ads,20000,300,750000,34,1700000
2025-08-14,Search_Brand,5200,312,468000,42,2100000
2025-08-14,Search_Generic,8200,246,615000,28,1400000
2025-08-14,Display_Remarketing,12000,180,360000,21,1050000
2025-08-14,Social_Ads,15000,450,900000,54,2700000
2025-08-14,Video_Ads,20000,300,750000,34,1700000
2025-08-15,Search_Brand,5200,312,468000,42,2100000
2025-08-15,Search_Generic,8200,246,615000,28,1400000
2025-08-15,Display_Remarketing,12000,180,360000,21,1050000
2025-08-15,Social_Ads,15000,450,900000,54,2700000
2025-08-15,Video_Ads,20000,300,750000,34,1700000
2025-08-16,Search_Brand,5200,312,468000,42,2100000
2025-08-16,Search_Generic,8200,246,615000,28,1400000
2025-08-16,Display_Remarketing,12000,180,360000,21,1050000
2025-08-16,Social_Ads,15000,450,900000,54,2700000
2025-08-16,Video_Ads,20000,300,750000,34,1700000
2025-08-17,Search_Brand,5200,312,468000,42,2100000
2025-08-17,Search_Generic,8200,246,615000,28,1400000
2025-08-17,Display_Remarketing,12000,180,360000,21,1050000
2025-08-17,Social_Ads,15000,450,900000,54,2700000
2025-08-17,Video_Ads,20000,300,750000,34,1700000
2025-08-18,Search_Brand,5200,312,468000,42,2100000
2025-08-18,Search_Generic,8200,246,615000,28,1400000
2025-08-18,Display_Remarketing,12000,180,360000,21,1050000
2025-08-18,Social_Ads,15000,450,900000,54,2700000
2025-08-18,Video_Ads,20000,300,750000,34,1700000
2025-08-19,Search_Brand,5200,312,468000,42,2100000
2025-08-19,Search_Generic,8200,246,615000,28,1400000
2025-08-19,Display_Remarketing,12000,180,360000,21,1050000
2025-08-19,Social_Ads,15000,450,900000,54,2700000
2025-08-19,Video_Ads,20000,300,750000,34,1700000
2025-08-20,Search_Brand,5200,312,468000,42,2100000
2025-08-20,Search_Generic,8200,246,615000,28,1400000
2025-08-20,Display_Remarketing,12000,180,360000,21,1050000
2025-08-20,Social_Ads,15000,450,900000,54,2700000
2025-08-20,Video_Ads,20000,300,750000,34,1700000
2025-08-21,Search_Brand,5200,312,468000,42,2100000
2025-08-21,Search_Generic,8200,246,615000,28,1400000
2025-08-21,Display_Remarketing,12000,180,360000,21,1050000
2025-08-21,Social_Ads,15000,450,900000,54,2700000
2025-08-21,Video_Ads,20000,300,750000,34,1700000
2025-08-22,Search_Brand,5200,312,468000,42,2100000
2025-08-22,Search_Generic,8200,246,615000,28,1400000
2025-08-22,Display_Remarketing,12000,180,360000,21,1050000
2025-08-22,Social_Ads,15000,450,900000,54,2700000
2025-08-22,Video_Ads,20000,300,750000,34,1700000
2025-08-23,Search_Brand,5200,312,468000,42,2100000
2025-08-23,Search_Generic,8200,246,615000,28,1400000
2025-08-23,Display_Remarketing,12000,180,360000,21,1050000
2025-08-23,Social_Ads,15000,450,900000,54,2700000
2025-08-23,Video_Ads,20000,300,750000,34,1700000
2025-08-24,Search_Brand,5200,312,468000,42,2100000
2025-08-24,Search_Generic,8200,246,615000,28,1400000
2025-08-24,Display_Remarketing,12000,180,360000,21,1050000
2025-08-24,Social_Ads,15000,450,900000,54,2700000
2025-08-24,Video_Ads,20000,300,750000,34,1700000
2025-08-25,Search_Brand,5200,312,468000,42,2100000
2025-08-25,Search_Generic,8200,246,615000,28,1400000
2025-08-25,Display_Remarketing,12000,180,360000,21,1050000
2025-08-25,Social_Ads,15000,450,900000,54,2700000
2025-08-25,Video_Ads,20000,300,750000,34,1700000
2025-08-26,Search_Brand,5200,312,468000,42,2100000
2025-08-26,Search_Generic,8200,246,615000,28,1400000
2025-08-26,Display_Remarketing,12000,180,360000,21,1050000
2025-08-26,Social_Ads,15000,450,900000,54,2700000
2025-08-26,Video_Ads,20000,300,750000,34,1700000
2025-08-27,Search_Brand,5200,312,468000,42,2100000
2025-08-27,Search_Generic,8200,246,615000,28,1400000
2025-08-27,Display_Remarketing,12000,180,360000,21,1050000
2025-08-27,Social_Ads,15000,450,900000,54,2700000
2025-08-27,Video_Ads,20000,300,750000,34,1700000
2025-08-28,Search_Brand,5200,312,468000,42,2100000
2025-08-28,Search_Generic,8200,246,615000,28,1400000
2025-08-28,Display_Remarketing,12000,180,360000,21,1050000
2025-08-28,Social_Ads,15000,450,900000,54,2700000
2025-08-28,Video_Ads,20000,300,750000,34,1700000
2025-08-29,Search_Brand,5200,312,468000,42,2100000
2025-08-29,Search_Generic,8200,246,615000,28,1400000
2025-08-29,Display_Remarketing,12000,180,360000,21,1050000
2025-08-29,Social_Ads,15000,450,900000,54,2700000
2025-08-29,Video_Ads,20000,300,750000,34,1700000
2025-08-30,Search_Brand,5200,312,468000,42,2100000
2025-08-30,Search_Generic,8200,246,615000,28,1400000
2025-08-30,Display_Remarketing,12000,180,360000,21,1050000
2025-08-30,Social_Ads,15000,450,900000,54,2700000
2025-08-30,Video_Ads,20000,300,750000,34,1700000
2025-08-31,Search_Brand,5200,312,468000,42,2100000
2025-08-31,Search_Generic,8200,246,615000,28,1400000
2025-08-31,Display_Remarketing,12000,180,360000,21,1050000
2025-08-31,Social_Ads,15000,450,900000,54,2700000
2025-08-31,Video_Ads,20000,300,750000,34,1700000
2025-09-01,Search_Brand,5200,312,468000,42,2100000
2025-09-01,Search_Generic,8200,246,615000,28,1400000
2025-09-01,Display_Remarketing,12000,180,360000,21,1050000
2025-09-01,Social_Ads,15000,450,900000,54,2700000
2025-09-01,Video_Ads,20000,300,750000,34,1700000
2025-09-02,Search_Brand,5200,312,468000,42,2100000
2025-09-02,Search_Generic,8200,246,615000,28,1400000
2025-09-02,Display_Remarketing,12000,180,360000,21,1050000
2025-09-02,Social_Ads,15000,450,900000,54,2700000
2025-09-02,Video_Ads,20000,300,750000,34,1700000
2025-09-03,Search_Brand,5200,312,468000,42,2100000
2025-09-03,Search_Generic,8200,246,615000,28,1400000
2025-09-03,Display_Remarketing,12000,180,360000,21,1050000
2025-09-03,Social_Ads,15000,450,900000,54,2700000
2025-09-03,Video_Ads,20000,300,750000,34,1700000
2025-09-04,Search_Brand,5200,312,468000,42,2100000
2025-09-04,Search_Generic,8200,246,615000,28,1400000
2025-09-04,Display_Remarketing,12000,180,360000,21,1050000
2025-09-04,Social_Ads,15000,450,900000,54,2700000
2025-09-04,Video_Ads,20000,300,750000,34,1700000
2025-09-05,Search_Brand,5200,312,468000,42,2100000
2025-09-05,Search_Generic,8200,246,615000,28,1400000
2025-09-05,Display_Remarketing,12000,180,360000,21,1050000
2025-09-05,Social_Ads,15000,450,900000,54,2700000
2025-09-05,Video_Ads,20000,300,750000,34,1700000
2025-09-06,Search_Brand,5200,312,468000,42,2100000
2025-09-06,Search_Generic,8200,246,615000,28,1400000
2025-09-06,Display_Remarketing,12000,180,360000,21,1050000
2025-09-06,Social_Ads,15000,450,900000,54,2700000
2025-09-06,Video_Ads,20000,300,750000,34,1700000
2025-09-07,Search_Brand,5200,312,468000,42,2100000
2025-09-07,Search_Generic,8200,246,615000,28,1400000
2025-09-07,Display_Remarketing,12000,180,360000,21,1050000
2025-09-07,Social_Ads,15000,450,900000,54,2700000
2025-09-07,Video_Ads,20000,300,750000,34,1700000
2025-09-08,Search_Brand,5200,312,468000,42,2100000
2025-09-08,Search_Generic,8200,246,615000,28,1400000
2025-09-08,Display_Remarketing,12000,180,360000,21,1050000
2025-09-08,Social_Ads,15000,450,900000,54,2700000
2025-09-08,Video_Ads,20000,300,750000,34,1700000
2025-09-09,Search_Brand,5200,312,468000,42,2100000
2025-09-09,Search_Generic,8200,246,615000,28,1400000
2025-09-09,Display_Remarketing,12000,180,360000,21,1050000
2025-09-09,Social_Ads,15000,450,900000,54,2700000
2025-09-09,Video_Ads,20000,300,750000,34,1700000
2025-09-10,Search_Brand,5200,312,468000,42,2100000
2025-09-10,Search_Generic,8200,246,615000,28,1400000
2025-09-10,Display_Remarketing,12000,180,360000,21,1050000
2025-09-10,Social_Ads,15000,450,900000,54,2700000
2025-09-10,Video_Ads,20000,300,750000,34,1700000
2025-09-11,Search_Brand,5200,312,468000,42,2100000
2025-09-11,Search_Generic,8200,246,615000,28,1400000
2025-09-11,Display_Remarketing,12000,180,360000,21,1050000
2025-09-11,Social_Ads,15000,450,900000,54,2700000
2025-09-11,Video_Ads,20000,300,750000,34,1700000
2025-09-12,Search_Brand,5200,312,468000,42,2100000
2025-09-12,Search_Generic,8200,246,615000,28,1400000
2025-09-12,Display_Remarketing,12000,180,360000,21,1050000
2025-09-12,Social_Ads,15000,450,900000,54,2700000
2025-09-12,Video_Ads,20000,300,750000,34,1700000
2025-09-13,Search_Brand,5200,312,468000,42,2100000
2025-09-13,Search_Generic,8200,246,615000,28,1400000
2025-09-13,Display_Remarketing,12000,180,360000,21,1050000
2025-09-13,Social_Ads,15000,450,900000,54,2700000
2025-09-13,Video_Ads,20000,300,750000,34,1700000
2025-09-14,Search_Brand,5200,312,468000,42,2100000
2025-09-14,Search_Generic,8200,246,615000,28,1400000
2025-09-14,Display_Remarketing,12000,180,360000,21,1050000
2025-09-14,Social_Ads,15000,450,900000,54,2700000
2025-09-14,Video_Ads,20000,300,750000,34,1700000
2025-09-15,Search_Brand,5200,312,468000,42,2100000
2025-09-15,Search_Generic,8200,246,615000,28,1400000
2025-09-15,Display_Remarketing,12000,180,360000,21,1050000
2025-09-15,Social_Ads,15000,450,900000,54,2700000
2025-09-15,Video_Ads,20000,300,750000,34,1700000
2025-09-16,Search_Brand,5200,312,468000,42,2100000
2025-09-16,Search_Generic,8200,246,615000,28,1400000
2025-09-16,Display_Remarketing,12000,180,360000,21,1050000
2025-09-16,Social_Ads,15000,450,900000,54,2700000
2025-09-16,Video_Ads,20000,300,750000,34,1700000
2025-09-17,Search_Brand,5200,312,468000,42,2100000
2025-09-17,Search_Generic,8200,246,615000,28,1400000
2025-09-17,Display_Remarketing,12000,180,360000,21,1050000
2025-09-17,Social_Ads,15000,450,900000,54,2700000
2025-09-17,Video_Ads,20000,300,750000,34,1700000
2025-09-18,Search_Brand,5200,312,468000,42,2100000
2025-09-18,Search_Generic,8200,246,615000,28,1400000
2025-09-18,Display_Remarketing,12000,180,360000,21,1050000
2025-09-18,Social_Ads,15000,450,900000,54,2700000
2025-09-18,Video_Ads,20000,300,750000,34,1700000
2025-09-19,Search_Brand,5200,312,468000,42,2100000
2025-09-19,Search_Generic,8200,246,615000,28,1400000
2025-09-19,Display_Remarketing,12000,180,360000,21,1050000
2025-09-19,Social_Ads,15000,450,900000,54,2700000
2025-09-19,Video_Ads,20000,300,750000,34,1700000
2025-09-20,Search_Brand,5200,312,468000,42,2100000
2025-09-20,Search_Generic,8200,246,615000,28,1400000
2025-09-20,Display_Remarketing,12000,180,360000,21,1050000
2025-09-20,Social_Ads,15000,450,900000,54,2700000
2025-09-20,Video_Ads,20000,300,750000,34,1700000
2025-09-21,Search_Brand,5200,312,468000,42,2100000
2025-09-21,Search_Generic,8200,246,615000,28,1400000
2025-09-21,Display_Remarketing,12000,180,360000,21,1050000
2025-09-21,Social_Ads,15000,450,900000,54,2700000
2025-09-21,Video_Ads,20000,300,750000,34,1700000
2025-09-22,Search_Brand,5200,312,468000,42,2100000
2025-09-22,Search_Generic,8200,246,615000,28,1400000
2025-09-22,Display_Remarketing,12000,180,360000,21,1050000
2025-09-22,Social_Ads,15000,450,900000,54,2700000
2025-09-22,Video_Ads,20000,300,750000,34,1700000
2025-09-23,Search_Brand,5200,312,468000,42,2100000
2025-09-23,Search_Generic,8200,246,615000,28,1400000
2025-09-23,Display_Remarketing,12000,180,360000,21,1050000
2025-09-23,Social_Ads,15000,450,900000,54,2700000
2025-09-23,Video_Ads,20000,300,750000,34,1700000
2025-09-24,Search_Brand,5200,312,468000,42,2100000
2025-09-24,Search_Generic,8200,246,615000,28,1400000
2025-09-24,Display_Remarketing,12000,180,360000,21,1050000
2025-09-24,Social_Ads,15000,450,900000,54,2700000
2025-09-24,Video_Ads,20000,300,750000,34,1700000
2025-09-25,Search_Brand,5200,312,468000,42,2100000
2025-09-25,Search_Generic,8200,246,615000,28,1400000
2025-09-25,Display_Remarketing,12000,180,360000,21,1050000
2025-09-25,Social_Ads,15000,450,900000,54,2700000
2025-09-25,Video_Ads,20000,300,750000,34,1700000
2025-09-26,Search_Brand,5200,312,468000,42,2100000
2025-09-26,Search_Generic,8200,246,615000,28,1400000
2025-09-26,Display_Remarketing,12000,180,360000,21,1050000
2025-09-26,Social_Ads,15000,450,900000,54,2700000
2025-09-26,Video_Ads,20000,300,750000,34,1700000
2025-09-27,Search_Brand,5200,312,468000,42,2100000
2025-09-27,Search_Generic,8200,246,615000,28,1400000
2025-09-27,Display_Remarketing,12000,180,360000,21,1050000
2025-09-27,Social_Ads,15000,450,900000,54,2700000
2025-09-27,Video_Ads,20000,300,750000,34,1700000
2025-09-28,Search_Brand,5200,312,468000,42,2100000
2025-09-28,Search_Generic,8200,246,615000,28,1400000
2025-09-28,Display_Remarketing,12000,180,360000,21,1050000
2025-09-28,Social_Ads,15000,450,900000,54,2700000
2025-09-28,Video_Ads,20000,300,750000,34,1700000
2025-09-29,Search_Brand,5200,312,468000,42,2100000
2025-09-29,Search_Generic,8200,246,615000,28,1400000
2025-09-29,Display_Remarketing,12000,180,360000,21,1050000
2025-09-29,Social_Ads,15000,450,900000,54,2700000
2025-09-29,Video_Ads,20000,300,750000,34,1700000
2025-09-30,Search_Brand,5200,312,468000,42,2100000
2025-09-30,Search_Generic,8200,246,615000,28,1400000
2025-09-30,Display_Remarketing,12000,180,360000,21,1050000
2025-09-30,Social_Ads,15000,450,900000,54,2700000
2025-09-30,Video_Ads,20000,300,750000,34,1700000
2025-10-01,Search_Brand,5200,312,468000,42,2100000
2025-10-01,Search_Generic,8200,246,615000,28,1400000
2025-10-01,Display_Remarketing,12000,180,360000,21,1050000
2025-10-01,Social_Ads,15000,450,900000,54,2700000
2025-10-01,Video_Ads,20000,300,750000,34,1700000
2025-10-02,Search_Brand,5200,312,468000,42,2100000
2025-10-02,Search_Generic,8200,246,615000,28,1400000
2025-10-02,Display_Remarketing,12000,180,360000,21,1050000
2025-10-02,Social_Ads,15000,450,900000,54,2700000
2025-10-02,Video_Ads,20000,300,750000,34,1700000
2025-10-03,Search_Brand,5200,312,468000,42,2100000
2025-10-03,Search_Generic,8200,246,615000,28,1400000
2025-10-03,Display_Remarketing,12000,180,360000,21,1050000
2025-10-03,Social_Ads,15000,450,900000,54,2700000
2025-10-03,Video_Ads,20000,300,750000,34,1700000
2025-10-04,Search_Brand,5200,312,468000,42,2100000
2025-10-04,Search_Generic,8200,246,615000,28,1400000
2025-10-04,Display_Remarketing,12000,180,360000,21,1050000
2025-10-04,Social_Ads,15000,450,900000,54,2700000
2025-10-04,Video_Ads,20000,300,750000,34,1700000
2025-10-05,Search_Brand,5200,312,468000,42,2100000
2025-10-05,Search_Generic,8200,246,615000,28,1400000
2025-10-05,Display_Remarketing,12000,180,360000,21,1050000
2025-10-05,Social_Ads,15000,450,900000,54,2700000
2025-10-05,Video_Ads,20000,300,750000,34,1700000
2025-10-06,Search_Brand,5200,312,468000,42,2100000
2025-10-06,Search_Generic,8200,246,615000,28,1400000
2025-10-06,Display_Remarketing,12000,180,360000,21,1050000
2025-10-06,Social_Ads,15000,450,900000,54,2700000
2025-10-06,Video_Ads,20000,300,750000,34,1700000
2025-10-07,Search_Brand,5200,312,468000,42,2100000
2025-10-07,Search_Generic,8200,246,615000,28,1400000
2025-10-07,Display_Remarketing,12000,180,360000,21,1050000
2025-10-07,Social_Ads,15000,450,900000,54,2700000
2025-10-07,Video_Ads,20000,300,750000,34,1700000
2025-10-08,Search_Brand,5200,312,468000,42,2100000
2025-10-08,Search_Generic,8200,246,615000,28,1400000
2025-10-08,Display_Remarketing,12000,180,360000,21,1050000
2025-10-08,Social_Ads,15000,450,900000,54,2700000
2025-10-08,Video_Ads,20000,300,750000,34,1700000
2025-10-09,Search_Brand,5200,312,468000,42,2100000
2025-10-09,Search_Generic,8200,246,615000,28,1400000
2025-10-09,Display_Remarketing,12000,180,360000,21,1050000
2025-10-09,Social_Ads,15000,450,900000,54,2700000
2025-10-09,Video_Ads,20000,300,750000,34,1700000
2025-10-10,Search_Brand,5200,312,468000,42,2100000
2025-10-10,Search_Generic,8200,246,615000,28,1400000
2025-10-10,Display_Remarketing,12000,180,360000,21,1050000
2025-10-10,Social_Ads,15000,450,900000,54,2700000
2025-10-10,Video_Ads,20000,300,750000,34,1700000
2025-10-11,Search_Brand,5200,312,468000,42,2100000
2025-10-11,Search_Generic,8200,246,615000,28,1400000
2025-10-11,Display_Remarketing,12000,180,360000,21,1050000
2025-10-11,Social_Ads,15000,450,900000,54,2700000
2025-10-11,Video_Ads,20000,300,750000,34,1700000
2025-10-12,Search_Brand,5200,312,468000,42,2100000
2025-10-12,Search_Generic,8200,246,615000,28,1400000
2025-10-12,Display_Remarketing,12000,180,360000,21,1050000
2025-10-12,Social_Ads,15000,450,900000,54,2700000
2025-10-12,Video_Ads,20000,300,750000,34,1700000
2025-10-13,Search_Brand,5200,312,468000,42,2100000
2025-10-13,Search_Generic,8200,246,615000,28,1400000
2025-10-13,Display_Remarketing,12000,180,360000,21,1050000
2025-10-13,Social_Ads,15000,450,900000,54,2700000
2025-10-13,Video_Ads,20000,300,750000,34,1700000
2025-10-14,Search_Brand,5200,312,468000,42,2100000
2025-10-14,Search_Generic,8200,246,615000,28,1400000
2025-10-14,Display_Remarketing,12000,180,360000,21,1050000
2025-10-14,Social_Ads,15000,450,900000,54,2700000
2025-10-14,Video_Ads,20000,300,750000,34,1700000
2025-10-15,Search_Brand,5200,312,468000,42,2100000
2025-10-15,Search_Generic,8200,246,615000,28,1400000
2025-10-15,Display_Remarketing,12000,180,360000,21,1050000
2025-10-15,Social_Ads,15000,450,900000,54,2700000
2025-10-15,Video_Ads,20000,300,750000,34,1700000
2025-10-16,Search_Brand,5200,312,468000,42,2100000
2025-10-16,Search_Generic,8200,246,615000,28,1400000
2025-10-16,Display_Remarketing,12000,180,360000,21,1050000
2025-10-16,Social_Ads,15000,450,900000,54,2700000
2025-10-16,Video_Ads,20000,300,750000,34,1700000
2025-10-17,Search_Brand,5200,312,468000,42,2100000
2025-10-17,Search_Generic,8200,246,615000,28,1400000
2025-10-17,Display_Remarketing,12000,180,360000,21,1050000
2025-10-17,Social_Ads,15000,450,900000,54,2700000
2025-10-17,Video_Ads,20000,300,750000,34,1700000
2025-10-18,Search_Brand,5200,312,468000,42,2100000
2025-10-18,Search_Generic,8200,246,615000,28,1400000
2025-10-18,Display_Remarketing,12000,180,360000,21,1050000
2025-10-18,Social_Ads,15000,450,900000,54,2700000
2025-10-18,Video_Ads,20000,300,750000,34,1700000
2025-10-19,Search_Brand,5200,312,468000,42,2100000
2025-10-19,Search_Generic,8200,246,615000,28,1400000
2025-10-19,Display_Remarketing,12000,180,360000,21,1050000
2025-10-19,Social_Ads,15000,450,900000,54,2700000
2025-10-19,Video_Ads,20000,300,750000,34,1700000
2025-10-20,Search_Brand,5200,312,468000,42,2100000
2025-10-20,Search_Generic,8200,246,615000,28,1400000
2025-10-20,Display_Remarketing,12000,180,360000,21,1050000
2025-10-20,Social_Ads,15000,450,900000,54,2700000
2025-10-20,Video_Ads,20000,300,750000,34,1700000
2025-10-21,Search_Brand,5200,312,468000,42,2100000
2025-10-21,Search_Generic,8200,246,615000,28,1400000
2025-10-21,Display_Remarketing,12000,180,360000,21,1050000
2025-10-21,Social_Ads,15000,450,900000,54,2700000
2025-10-21,Video_Ads,20000,300,750000,34,1700000
2025-10-22,Search_Brand,5200,312,468000,42,2100000
2025-10-22,Search_Generic,8200,246,615000,28,1400000
2025-10-22,Display_Remarketing,12000,180,360000,21,1050000
